發文ID,,文章ID,發文時間,更新時間,樓層,留言內容,按讚數,withNickname,是否被作者隱藏,meta,是否為發文者,性別,學校,reportReason,mediaMeta,是否隱藏,inReview,reportReasonText,isSuspiciousAccount,isModerator,doorplate,subCommentCount,edited,postAvatar,activityAvatar,verifiedBadge,memberType,enablePrivateMessage,個人主頁
9879695e-e870-48dc-be24-1de607d42522,True,236869147,2022-01-04T13:20:14.658Z,2022-01-04T13:20:14.658Z,15,B6 回來找評價的時候剛好看到自己以前留過的言！ 報告原潑我選到了好開心！！！！！！！！！！！,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,15,False,,,False,,,
eca10dfd-b534-48f4-8c9b-54ddbe18ca53,True,236780859,2021-08-22T06:38:45.751Z,2021-08-22T06:38:45.751Z,1,別…修…,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,1,False,,,False,,,
df65fbe4-c73b-4b91-9cd1-0dc93f82444a,True,236780859,2021-08-22T06:43:26.723Z,2021-08-22T06:43:26.723Z,2,B1 可以分享原因嗎🙇‍♀️,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,2,False,,,False,,,
0563ddfa-2eb9-467f-a538-1aaf5fd19885,True,236780859,2021-08-22T08:50:40.657Z,2021-08-22T08:50:40.657Z,3,一班30人只有5還6個願意繼續修下學期課程，最後好像沒開班成功,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,3,False,,,False,,,
ec50bc26-6d7a-4405-8361-4b2a218b7b6d,True,236780859,2021-08-22T08:56:53.380Z,2021-08-22T08:56:53.380Z,4,B4 想請問你上課的感想如何🤣,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,4,False,,,False,,,
87d0dbf7-6d05-41a5-870f-dfd9e17540bb,True,236780859,2021-08-22T09:10:21.509Z,2021-08-22T09:10:21.509Z,5,B2 不像視傳課的視傳課 學到用一堆便利貼^_^,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,5,False,,,False,,,
2b5b0338-874b-4c13-a41e-a5f8ea1a0e19,True,236780859,2021-08-22T09:49:29.237Z,2021-08-22T09:49:29.237Z,6,真的……別,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,6,False,,,False,,,
0fe78acd-e231-430d-87de-c4fd85722635,False,236780859,2021-08-22T10:26:00.209Z,2021-08-22T10:26:28.774Z,7,"B4  你標到自己了哈哈哈哈哈
上課感想 沒學到東西",0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,7,False,,,False,,商業設計學系,False
fa8c7821-fb38-42ed-8889-2bbe0dc28d99,True,236780859,2021-08-22T14:53:47.963Z,2021-08-22T14:53:47.963Z,8,"B7 噢不XD
因為看課綱覺得蠻豐富的這樣（？）

B3 難怪沒看到1092有開",0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,8,False,,,False,,,
e6245b75-1bae-4066-90eb-0e0594687298,True,236780859,2021-08-23T08:17:05.395Z,2021-08-23T08:17:05.395Z,9,B8 我發現這堂課的課綱就算換了老師還是長一模一樣ㄏㄏ 好像是108還是107的時候還是另一個老師,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,9,False,,,False,,,
c9d2d0a9-3273-48a2-adb2-bfa95a8ef2ee,False,236780859,2021-08-23T08:55:22.621Z,2021-08-23T08:55:22.621Z,10,B9 上一個老師教的時候一面倒的好評，林媛媛是一面倒的差評,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,10,False,,,False,,商業設計學系,
31353ef4-6306-4c04-996a-6b13c7395dc8,True,236780859,2021-08-23T10:09:23.485Z,2021-08-23T10:09:23.485Z,11,"B9   我以為課綱會因為老師不同而調整耶😳
        驚嚇

B10 哇……這個更讓我驚嚇了😂",0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,11,False,,,False,,,
fa48c5d7-c36e-4806-a447-f25240155703,False,236768206,2021-08-20T11:26:56.031Z,2021-08-20T11:26:56.031Z,1,老師人滿好的~,5.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,1,False,,,False,,應用華語文學系,
9699c407-052f-4964-9510-2599b264b0a1,False,236768206,2021-08-20T11:31:32.293Z,2021-08-20T11:34:27.168Z,2,"老師人超級好 可以放心👍🏻
上課老師會照學號叫每個人唸 那個是平時分數
我自己發音算很不標準 有時候會覺得滿丟臉的
所以回家一直有練發音 唸多了大舌頭有好一點
最後分數雖然沒很好看 但基本上不太會當學生",5.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,2,False,,,False,,應用華語文學系,False
1fe5086d-d137-4370-aaba-f7816242d0d9,False,236768206,2021-08-20T11:43:06.259Z,2021-08-20T11:43:06.259Z,3,輕鬆，曠課兩次無請假，期中期末認真一下，兩個都90以上，最後總成績85分，考試唸得好，成績沒煩惱。（咬字不清的人不推薦，比較吃力，而且在全班面前一起考試，容易聽出差別）,5.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,3,False,,,False,,應用華語文學系,
ccf7f373-0fbf-44cf-bdfc-7d67f629200e,True,236768206,2021-08-20T12:51:17.023Z,2021-08-20T12:51:17.023Z,4,"上一屆的正音課：
．老師要求每堂課前都要預習 I-learning 放的上課內容PPT。
．每週都有錄音作業：用手機錄老師出的課文範例，算平時成績分數。
．課堂抽點：就是預習影片裡老師唸的單字，注意應華系要學拼音，有時候抽點的單字/句子會是拼音模式。
．期中/期末：當場唸兩頁老師指定的字詞表&文章，考題在考試當天公布，考試順序按照學號。想考高分可以找一個發音標準的同學當練習樣本，盡量模仿他的發音。
—
忘記幾分過的，有去上課分數絕對不差，正音課只要是台灣人都不難拿分（僑生跟外籍生比較難），不過下學期的語音學才是大魔王😭",9.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,4,False,,,False,,,
63ce390a-a64c-4d58-869b-e65a4762cf5a,True,236768206,2021-08-20T13:05:13.669Z,2021-08-20T13:05:23.693Z,5,B1 B2 B3 B4 謝謝各位美女的熱心回覆，我很期待這門課！,2.0,False,False,{},True,M,中原大學,,[],False,False,,False,False,5,False,,,False,,,False
0dd8d2f5-b426-4faa-8231-3b586e854c78,True,236768206,2021-08-20T15:24:10.200Z,2021-08-20T15:24:10.200Z,6,B4語音學真的是大魔王🤣🤣🤣,3.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,6,False,,,False,,,
6bfd81c9-6a83-4d4e-91f6-8e19ab7b2c80,True,236768206,2021-08-21T05:48:11.753Z,2021-08-21T05:48:11.753Z,7,"B4 語音學完完全全大魔王🥲
我學了一學期我還是不知道在學什麼
但還好老師不太當人 我60低空飛過",1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,7,False,,,False,,,
d9c0c7eb-14bc-4b9e-adf1-4df501929359,True,236768206,2021-08-21T06:15:35.377Z,2021-08-21T06:15:35.377Z,8,B6 B7 語音學沒那麼難吧⋯⋯我最後成績也還有78分，你們有很認真上課嗎？？,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,8,False,,,False,,,
732e2198-fdc2-4bd0-8a8c-12c6a21f2dc1,False,236768206,2021-08-21T06:17:05.010Z,2021-08-21T06:17:22.065Z,9,"https://i.imgur.com/nQJvv1W.jpg
我是B8 忘記放系",0.0,False,False,{},False,F,中原大學,,"[{'id': '0a16813d-5923-4fac-9c0a-125d7c4e317e', 'url': 'https://i.imgur.com/nQJvv1Wl.jpg', 'normalizedUrl': 'https://i.imgur.com/nQJvv1Wl.jpg', 'thumbnail': 'https://i.imgur.com/nQJvv1Wl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2021-08-21T06:17:05.010Z', 'updatedAt': '2021-08-21T06:17:22.065Z', 'width': 909, 'height': 97}, {'id': '0a16813d-5923-4fac-9c0a-125d7c4e317e', 'url': 'https://i.imgur.com/nQJvv1W.jpg', 'normalizedUrl': 'https://imgur.com/nQJvv1W', 'thumbnail': 'https://i.imgur.com/nQJvv1Wl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-08-21T06:17:05.010Z', 'updatedAt': '2021-08-21T06:17:22.065Z', 'width': 909, 'height': 97}]",False,False,,False,False,9,False,,,False,,應用華語文學系,False
36934950-e987-497a-bb4a-350889646df5,False,236768206,2021-08-21T06:43:20.513Z,2021-08-21T06:43:20.513Z,10,"我是 B4，看到 B8 的分享離題一下語音學：我的漢概有8X、文字學也8X，但語音學69… 當時期中考炸裂不及格，最後用期末報告（找外籍生訪問）拉上來，老師真的人很好不當人。
語音學注意小考跟期中考考的內容會完全不一樣！讀錯了真的就是考爛。
正音課就是基礎課，不會有難度的。",1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,10,False,,,False,,應用華語文學系,
e56d4d00-edb2-4156-bfcf-79bc0aaf2fed,True,236768206,2021-08-21T07:01:51.777Z,2021-08-21T07:01:51.777Z,11,B10 同意，語音學真的要認真，準備期末報告也會蠻費心的，但基本上老師不太當人，只是成績美不美的差別。,2.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,11,False,,,False,,,
091e7b47-6245-4683-9f42-abf835216a5f,True,236768206,2021-08-21T07:06:28.643Z,2021-08-21T07:06:28.643Z,12,"B8 我是下學期才轉來的轉學生
沒有基礎讀起來滿吃力的😭",1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,12,False,,,False,,,
d0949114-faa1-4ca4-aeb2-caefe1673ec2,False,236768206,2021-08-24T17:14:26.142Z,2021-08-24T17:15:52.537Z,13,應該可以加簽，我們系辦很親切，這堂看重出席，而且系必修又是基礎，要記得去上課哦！,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,13,False,,,False,,應用華語文學系,False
24d5d698-1fe4-441e-9118-7dc5873a890b,True,236760963,2021-08-19T14:54:41.942Z,2021-08-19T14:54:41.942Z,1,躺著過,1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,1,False,,,False,,,
42f91cd4-7a60-468f-9b87-6a4547c55b29,True,236760963,2021-08-19T22:38:52.308Z,2021-08-19T22:38:52.308Z,2,"這個版上很多文吧
就是很佛啊",1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,2,False,,,False,,,
153f9dd8-dd01-4442-9000-6fef947f93eb,True,236760963,2021-08-20T02:00:31.877Z,2021-08-20T02:00:31.877Z,3,"超棒！  超喜歡這堂課
每節課都會寫一張A4的筆記
老師都回的很認真！",1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,3,False,,,False,,,
ec4db309-decd-4b27-ba33-0ff31ccc7f63,True,236760963,2021-08-20T07:22:19.185Z,2021-08-20T07:22:19.185Z,4,B2 想看一下更新後遠距的資訊😅,0.0,False,False,{},True,M,中原大學,,[],False,False,,False,False,4,False,,,False,,,
b510c522-7e83-4dcc-b0c5-257906f85795,True,236760963,2021-08-20T07:22:45.389Z,2021-08-20T07:22:45.389Z,5,B3 謝謝🥺,0.0,False,False,{},True,M,中原大學,,[],False,False,,False,False,5,False,,,False,,,
d94effbc-8a4e-420a-96fa-5081d3e1613e,True,236760963,2021-08-21T02:14:53.454Z,2021-08-21T02:14:53.454Z,6,B4 跟在學校上沒兩樣 一樣讚,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,6,False,,,False,,,
cf1159b6-b90d-4856-98c2-f1cedb85e3a0,True,236760963,2021-08-21T05:30:38.740Z,2021-08-21T05:30:38.740Z,7,B6 穴穴分享🥺,0.0,False,False,{},True,M,中原大學,,[],False,False,,False,False,7,False,,,False,,,
784075e2-6d58-4a38-aafd-350338be3b04,True,236757890,2021-08-19T16:16:43.118Z,2021-08-19T16:16:43.118Z,1,新老師,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,1,False,,,False,,,
9aa82d7a-56bf-43bc-9ba3-66e425191dd8,True,236757890,2021-08-26T13:52:27.642Z,2021-08-26T13:52:27.642Z,2,新老師人都很好又很nice,0.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,2,False,,,False,,,
e60dde06-dfd1-4274-b7bc-a8517669c159,True,236757890,2021-09-26T20:28:55.388Z,2021-09-27T18:34:04.974Z,3,,,False,True,{},False,,,,[],True,False,,False,False,3,False,,,False,,,
440ea236-02cc-415f-a27d-8de4acc2e54e,True,236757890,2021-09-30T16:17:00.726Z,2021-09-30T16:17:00.726Z,4,請問一下上課方式！,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,4,False,,,False,,,
0f544fd9-0cd3-46c2-b0a4-bc2ac3705eb4,True,236757890,2021-09-30T16:17:41.222Z,2021-09-30T16:17:41.222Z,5,是遠距上課嗎！可以問一下評分方式嗎！,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,5,False,,,False,,,
2af713e4-7cc2-4923-82fe-5b843098a823,True,236757890,2021-11-18T12:45:55.229Z,2021-11-18T12:45:55.229Z,6,不建議修🙃,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,6,False,,,False,,,
9edcdc13-230e-4137-ad43-dc8a7ee14965,True,236757890,2021-12-13T10:20:26.353Z,2021-12-13T10:20:26.353Z,7,B6 可以請問一下為什麼嗎🥺最近要選課了～,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,7,False,,,False,,,
21d58431-0875-45d1-9e56-f9fb9e887532,True,236757890,2021-12-19T18:36:27.345Z,2021-12-19T18:37:49.255Z,8,"B7 如果你是認真上進的同學 以及經得起製作報告考驗的人 那你就去修吧 這堂課對你製作報告的能力會有很大的幫助
btw我很後悔選這門課",0.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,8,False,,,False,,,False
b54ac3ec-a923-451a-9c96-fe2e82baadad,True,236757890,2022-02-24T14:20:38.052Z,2022-02-24T14:20:38.052Z,9,請問原po後來有修這堂課嗎  上課方式如何,0.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,9,False,,,False,,,
8fcf9ce1-dcb2-4c93-9917-1c66ac63317b,True,236757890,2022-02-24T14:47:48.967Z,2022-02-24T14:47:48.967Z,10,同問！！,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,10,False,,,False,,,
17b791fb-6717-4a06-b595-6a8e3093dd24,True,236757890,2022-02-24T15:21:23.731Z,2022-02-24T15:21:23.731Z,11,+1,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,11,False,,,False,,,
22d2f405-6611-4935-90a8-45edd71f74e9,True,236757890,2022-02-24T16:48:50.542Z,2022-03-24T12:18:39.584Z,12,,,False,True,{},True,,,,[],True,False,,False,False,12,False,,,False,,,
7f045329-749b-42f3-993f-4024591bc97a,True,236757890,2022-03-24T10:16:38.477Z,2022-03-24T10:16:38.477Z,13,老師人超好，上課內容充實，上課也很彈性,0.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,13,False,,,False,,,
25c2b0de-ffb8-4602-ac00-6814871c40fa,True,236745289,2021-08-17T15:15:17.207Z,2021-08-17T15:15:17.207Z,1,妳是4-12嗎？,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,1,False,,,False,,,
bb7908a7-ca8a-4c6c-ada5-4c29076508b0,True,236745289,2021-08-17T15:39:02.282Z,2021-08-17T15:39:02.282Z,2,B1嗯嗯對,0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,2,False,,,False,,,
767837e8-6ecf-4403-8dc9-9c83c8928f0b,True,236745289,2021-08-17T16:35:25.538Z,2021-08-17T16:35:25.538Z,3,B2 我跟你同一堂！我也在擔心不好過🥲,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,3,False,,,False,,,
726ba659-fcf3-4ec7-b1f8-63445d1fc22e,True,236745289,2021-08-18T04:29:55.773Z,2021-08-18T04:30:51.432Z,4,"我修過他的網球一，老師人超好！！
他有說上他的課只要正常出席基本上他都不會當人。然後考試不及格的話，他上學期是說會讓我們一直補考到過為止，所以不用擔心被當～
下學期我也有修這門課🥺",1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,4,False,,,False,,,False
77d0dc89-eeca-4eaf-9719-d5cb5b2d951b,True,236745289,2021-08-18T13:53:11.715Z,2021-08-19T09:20:41.929Z,5,我也是他的課耶～我也不太會打網球 只是為了選到體育課才修（二） 一起加油(;´༎ຶД༎ຶ`),0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,5,False,,,False,,,False
762348da-9640-4b97-82de-bb026b867606,True,236745289,2021-08-20T01:18:01.051Z,2021-08-20T01:20:14.057Z,6,"4-34 鄭俊雄 網球一
https://www.dcard.tw/f/cycu/p/235443598?cid=E8125515-8CB6-4811-8636-75DDDD082850

我修過他的網球二，他其實也是教基本動作，再進階一點點，會一直分組練揮拍
考試補課兩次，不及格也沒辦法，但其實不太難
老師蠻看出席的，所以主要是出席
不要缺席超過3次 請假一樣喔",0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,6,False,,,False,,,False
f286a2ea-1d30-41fd-aa89-ee6ff40e99f8,True,236742731,2021-08-17T08:36:50.615Z,2021-08-17T08:36:50.615Z,1,"看到北歐神話被吸引進來：O
發現太早進來了",4.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,1,False,,,False,,,
7e360c25-816a-407b-b62f-edd0d8f9615f,True,236742731,2021-08-17T08:39:22.225Z,2021-08-17T08:39:22.225Z,2,"B1😂😂 我也是被課程名字吸引
但不知道評價如何欸",1.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,2,False,,,False,,,
6419da35-39aa-42c2-9fde-bbef1599b811,True,236742731,2021-08-17T10:20:33.193Z,2021-08-17T10:20:33.193Z,3,索爾,1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,3,False,,,False,,,
a77d0ff0-23ee-4093-b59a-02512b07c057,True,236742731,2021-08-17T10:53:32.316Z,2021-08-17T16:27:49.449Z,4,"（更懶人包
如果很缺學分+英文能力（聽力）不錯
不那麼在乎老師在幹嘛+會準時上課+求過就好
才建議選這個門課

https://i.imgur.com/sDkjTwR.jpg
課很無聊 可滑手機 會點名唸課本+問你神話人物
很多人翹課 （聽說他會當掉翹課超過3次的人）
每次都有簽到，有小組討論，期中期末報告要做
每次給作業都不清不楚，有問題就直接問他
不然你作業會gg

我請假過2次 翹課一次？？
作業我記得有一兩次沒交？不然就是晚繳交給他 分數這樣
（他的課很看他本人心情給分數 我修他的其他科目90+）",4.0,False,False,{},False,F,中原大學,,"[{'id': '03682bd7-589d-4e27-8a2d-da01615c3155', 'url': 'https://i.imgur.com/sDkjTwRl.jpg', 'normalizedUrl': 'https://i.imgur.com/sDkjTwRl.jpg', 'thumbnail': 'https://i.imgur.com/sDkjTwRl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2021-08-17T10:53:32.316Z', 'updatedAt': '2021-08-17T16:27:49.449Z', 'width': 590, 'height': 96}, {'id': '03682bd7-589d-4e27-8a2d-da01615c3155', 'url': 'https://i.imgur.com/sDkjTwR.jpg', 'normalizedUrl': 'https://imgur.com/sDkjTwR', 'thumbnail': 'https://i.imgur.com/sDkjTwRl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-08-17T10:53:32.316Z', 'updatedAt': '2021-08-17T16:27:49.449Z', 'width': 590, 'height': 96}]",False,False,,False,False,4,False,,,False,,,False
4bdebdca-c13a-46f6-bdae-74843f29abcb,True,236742731,2021-08-17T10:57:41.412Z,2021-08-17T10:57:41.412Z,5,B3 呂布,1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,5,False,,,False,,,
07527297-0d0b-4413-900c-9d5eecd67614,True,236742731,2021-08-17T15:47:21.837Z,2021-08-17T15:47:21.837Z,6,巨錘瑞斯,0.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,6,False,,,False,,,
4f3530c9-4686-43ec-9b4a-f806f4e2798e,True,236742731,2021-08-20T01:28:21.468Z,2021-08-20T01:28:37.913Z,7,朋友上過他的其他課，劉彥思的課挺麻煩的，他上課會問很多問題，報告也會問很多問題，評分沒有一個標準，他有興趣的報告（題目）才高分,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,7,False,,,False,,,False
ccade8e3-605b-46ed-a1a7-e84a3b10c6dc,True,236741692,2021-08-17T06:12:44.561Z,2021-08-17T06:12:44.561Z,1,"109-2修
老師人蠻好的～會分組（抽籤）每個禮拜會有小組長（組內輪流）帶領小組討論問題 問題都不難 氣氛也蠻輕鬆的！",2.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,1,False,,,False,,,
a66e261e-f43f-4ce7-b1fd-d3f467d6f146,True,236741692,2021-08-17T06:45:35.898Z,2021-08-17T06:46:14.431Z,2,"饒張老師人很好！說話很溫柔很和善
課程內容大多和心理問題、情緒、感情、自我管理等人生課題有關，很豐富多元
每堂課都要寫腳蹤筆記+組內討論交流
只要腳蹤寫得認真（也算是點名紀錄）、積極參與討論等等，分數就會很高！
誠心推薦給認真向上的同學們
每堂課跟著老師一起思考內省可以學到很多喔
109下學期9x分路過～",2.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,2,False,,,False,,,False
2e622e9f-a143-403e-95c7-9163b8eb2c76,True,236741692,2021-08-17T08:28:02.890Z,2021-08-17T08:28:02.890Z,3,老師人超級好！很溫柔～,2.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,3,False,,,False,,,
70413fe9-e76e-41f1-a7eb-7dcc0ec70abd,True,236741692,2021-08-18T02:20:55.782Z,2021-08-18T02:20:55.782Z,4,老師人很好，會有分組每週都按照分到的組別討論～寫寫腳蹤跟組員聊聊天分享就下課了🤣,3.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,4,False,,,False,,,
a83986c2-e359-4947-b631-b526d6f9f729,True,236741692,2021-08-19T19:50:13.903Z,2021-08-19T19:50:13.903Z,5,優質大推，修課修完差不多人生已經開始回顧了,2.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,5,False,,,False,,,
eb6b2fb5-4d1e-461c-8bc7-f359ace08439,True,236741692,2021-09-15T05:57:19.346Z,2021-09-15T05:57:19.346Z,6,你好！想請問一下你最後有修他的課嗎？我是新生有搶到名額 明天就要上課了卻一直沒收到消息 也有寄信去問老師 但目前沒有收到回覆> <不知道是不是我漏了什麼,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,6,False,,,False,,,
b27f3e30-766f-442f-9fe1-187393fa53fa,True,236741692,2021-09-15T10:37:10.642Z,2021-09-15T10:37:10.642Z,7,B6 老師有傳Gmail歐！明天早上才會傳Webex 會議連結～,1.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,7,False,,,False,,,
b5d30351-cc08-4ef0-8f71-efd9f7ac556b,True,236741692,2021-09-15T10:56:02.281Z,2021-09-15T10:56:02.281Z,8,B7 有了有了！我看見了 感謝你🙏後來也有收到老師的回信,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,8,False,,,False,,,
b24c2b17-2c8f-4d8b-99d6-e8f066d3335d,True,236735858,2021-08-16T11:28:19.149Z,2021-08-16T11:28:19.149Z,1,"超涼 只是他真的很愛講廢話
考試隨便填分數 
測1600歲便跑
總之 除了很涼 還是很涼",7.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,1,False,,,False,,,
452f5da8-8472-486c-8071-14f5dd48a496,True,236735858,2021-08-16T11:39:12.405Z,2021-08-16T11:39:12.405Z,2,涼，他的課打完就可以走，快的話30分鐘，所以你晚點來就晚點走而已，不會算你遲到,4.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,2,False,,,False,,,
d1d3590d-cdf9-4ad9-978d-b335b09b137a,True,236735858,2021-08-16T11:39:37.016Z,2021-08-16T11:39:37.016Z,3,"涼 老師看重出席
是
是 但可以早點去 打完就可以走了",1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,3,False,,,False,,,
3cbd9fcd-e22f-451a-9404-6e7be97d4b96,True,236735858,2021-08-16T12:02:07.989Z,2021-08-16T12:02:07.989Z,4,涼到不行,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,4,False,,,False,,,
0c4b47f8-243e-41b1-81ce-1c604f767bb5,True,236735858,2021-08-16T12:03:36.265Z,2021-08-16T12:03:36.265Z,5,hello,7.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,5,False,,,False,,,
01a90e14-2572-421e-a54a-fb333f5fc594,True,236735858,2021-08-16T12:11:40.878Z,2021-08-16T12:11:40.878Z,6,涼到妳夏天穿外套,1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,6,False,,,False,,,
b51f0695-c2a0-4fdb-91f7-6c6a7adfac67,True,236735858,2021-08-16T12:24:22.182Z,2021-08-16T12:24:22.182Z,7,超好的！！打完就可以離開（每次都提早去，然後就可以提早走）很重出席，有一次破紀錄30分鐘就下課🙂,1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,7,False,,,False,,,
6c131607-07f7-4ca9-980d-37556eaf734a,True,236735858,2021-08-16T12:34:13.987Z,2021-08-16T12:34:13.987Z,8,hello 同學 hello,22.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,8,False,,,False,,,
c889df40-85e6-498a-b88d-42b5ba560b1f,True,236735858,2021-08-16T13:13:21.644Z,2021-08-16T13:13:21.644Z,9,B8 超好笑哈哈哈哈哈哈,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,9,False,,,False,,,
30b2b85e-0335-4da3-a92b-96b270732dca,True,236735858,2021-08-16T15:06:11.613Z,2021-08-16T15:06:11.613Z,10,幹話很多 你活著會動就會過,1.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,10,False,,,False,,,
927d41cc-95ad-45ca-831b-3e99325e9584,True,236735858,2021-08-16T15:56:07.537Z,2021-08-16T15:56:07.537Z,11,"這老師很讚
口頭禪是：欸hello",1.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,11,False,,,False,,,
2663fd0a-9e5f-4e5f-9c8d-706bfa078cab,True,236735858,2021-08-16T16:00:15.467Z,2021-08-16T16:00:15.467Z,12,老師是校隊教練 人蠻好 也很好笑😂,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,12,False,,,False,,,
ce88ce42-8569-4ccd-9606-552e3473c5ab,True,236735858,2021-08-16T16:56:57.647Z,2021-08-16T16:56:57.647Z,13,老師人超好,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,13,False,,,False,,,
f69d91bb-d2e2-456b-9597-323fc4819328,True,236735858,2021-08-16T18:21:12.940Z,2021-08-16T18:21:12.940Z,14,涼課,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,14,False,,,False,,,
c04b259a-fb83-43f5-ac36-fbee6c2efc14,True,236735858,2021-08-16T18:58:06.883Z,2021-08-16T18:58:06.883Z,15,"始終抓不到如何好好的把球打出去期中期末都40幾最後85過 
還不去修爆",0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,15,False,,,False,,,
686dd543-b657-44f1-99ce-4251b999a437,True,236735858,2021-08-17T04:54:35.790Z,2021-08-17T04:54:35.790Z,16,跟同學分球一個人才$35,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,16,False,,,False,,,
0aa5a0b0-718b-47bd-aa7a-781e2ca9f638,True,236735858,2021-08-17T07:27:33.680Z,2021-08-17T07:27:33.680Z,17,佛,0.0,False,False,{},False,M,中原大學,,[],False,False,,False,False,17,False,,,False,,,
ed3ee288-0f2a-433f-b67e-d1bcb1b6b84d,True,236734869,2021-08-16T09:18:56.697Z,2021-08-16T09:18:56.697Z,1,我有直接在滴卡搜尋老師的名字，在別校的論版上有同名的人，然後開的課也是音樂素養方面的，所以我覺得應該是可以參考看看🤔,0.0,False,False,{},False,F,中原大學,,[],False,False,,False,False,1,False,,,False,,,
c8729237-2db3-4670-a51a-52934491161d,True,236734869,2021-08-16T14:49:14.029Z,2021-08-16T14:49:14.029Z,2,"感謝～我剛查過了
請問妳也是選到這堂課的同學嗎？",0.0,False,False,{},True,F,中原大學,,[],False,False,,False,False,2,False,,,False,,,
